801	12	15	744	629	115
801	12	16	687	647	40
801	12	17	709	639	70
801	12	18	692	694	0
801	12	19	665	728	0
801	12	20	792	1141	0
801	12	21	1020	989	31
801	12	22	704	1211	0
3211	131	7	863	561	302
3211	131	8	674	545	129
3211	131	9	785	617	168
3211	131	10	583	873	0
3211	131	11	934	871	63
3211	131	12	619	688	0
3211	131	13	705	629	76
3211	131	14	946	715	231
3211	131	15	879	842	37
3211	131	16	670	690	0
3211	131	17	625	810	0
3211	131	18	770	876	0
3211	131	19	673	634	39
3211	131	20	1440	895	545
3211	131	21	1561	1133	428
3211	131	22	1642	1333	309
1080	106	7	493	560	0
1080	106	8	700	740	0
1080	106	9	769	654	115
1080	106	10	785	434	351
1080	106	11	652	611	41
1080	106	12	788	642	146
1080	106	13	875	598	277
1080	106	14	575	780	0
1080	106	15	550	479	71
1080	106	16	759	568	191
1080	106	17	580	603	0
1080	106	18	631	615	16
1080	106	19	732	598	134
1080	106	20	1161	787	374
1080	106	21	1025	1054	0
1080	106	22	885	695	190
1916	5	7	1263	1105	158
1916	5	8	686	681	5
1916	5	9	627	603	24
1916	5	10	601	699	0
1916	5	11	564	546	18
1916	5	12	672	514	158
1916	5	13	707	645	62
1916	5	14	615	560	55
1916	5	15	672	639	33
1916	5	16	597	541	56
1916	5	17	630	517	113
1916	5	18	658	590	68
1916	5	19	565	595	0
1916	5	20	520	578	0
1916	5	21	1215	1146	69
1916	5	22	1029	1043	0
4617	78	7	775	694	81
4617	78	8	649	771	0
4617	78	9	681	753	0
4617	78	10	487	582	0
4617	78	11	858	574	284
4617	78	12	822	645	177
4617	78	13	799	448	351
4617	78	14	717	688	29
4617	78	15	875	451	424
4617	78	16	457	547	0
4617	78	17	817	598	219
4617	78	18	786	538	248
4617	78	19	659	737	0
4617	78	20	911	896	15
4617	78	21	1234	736	498
4617	78	22	696	820	0
3749	106	7	813	582	231
3749	106	8	496	674	0
3749	106	9	692	549	143
3749	106	10	552	783	0
3749	106	11	754	706	48
3749	106	12	645	620	25
3749	106	13	524	596	0
3749	106	14	673	491	182
3749	106	15	511	591	0
3749	106	16	671	519	152
3749	106	17	656	673	0
3749	106	18	550	619	0
3749	106	19	546	744	0
3749	106	20	1124	1056	68
3749	106	21	1161	821	340
3749	106	22	748	780	0
5775	23	7	623	594	29
5775	23	8	424	418	6
5775	23	9	476	505	0
5775	23	10	506	525	0
5775	23	11	521	467	54
5775	23	12	517	411	106
5775	23	13	385	473	0
5775	23	14	384	452	0
5775	23	15	463	523	0
5775	23	16	436	337	99
5775	23	17	366	382	0
5775	23	18	400	447	0
5775	23	19	391	455	0
5775	23	20	431	756	0
5775	23	21	440	656	0
5775	23	22	822	742	80
2802	76	7	1155	1024	131
2802	76	8	855	810	45
2802	76	9	855	810	45
2802	76	10	855	810	45
2802	76	11	855	810	45
2802	76	12	855	810	45
2802	76	13	855	810	45
2802	76	14	855	810	45
2802	76	15	855	810	45
2802	76	16	855	810	45
2802	76	17	855	810	45
2802	76	18	855	810	45
2802	76	19	855	810	45
2802	76	20	855	810	45
2802	76	21	982	1486	0
2802	76	22	1174	925	249
2802	78	7	813	789	24
2802	78	8	479	444	35
2802	78	9	694	477	217
2802	78	10	768	629	139
2802	78	11	523	615	0
2802	78	12	545	621	0
2802	78	13	495	769	0
2802	78	14	548	698	0
2802	78	15	605	588	17
2802	78	16	863	450	413
2802	78	17	572	615	0
2802	78	18	785	512	273
2802	78	19	492	747	0
2802	78	20	937	751	186
2802	78	21	666	1085	0
2802	78	22	957	1042	0
1229	21	7	556	468	88
1229	21	8	294	352	0
1229	21	9	515	298	217
1229	21	10	368	356	12
1229	21	11	309	406	0
